,0,1
263,"{140, 46}",0.009862735129639044
264,"{46, 159}",0.00630401626842908
265,"{46, 167}",0.013726487036095577
266,"{168, 46}",0.009862735129639044
267,"{104, 47}",0.006405693950177936
268,"{167, 47}",0.008947635993899338
269,"{104, 49}",0.005998983223182512
270,"{49, 167}",0.0052872394509405184
271,"{58, 51}",0.007015760040671073
272,"{65, 51}",0.005185561769191663
273,"{66, 51}",0.008032536858159633
274,"{90, 51}",0.008337569903406202
275,"{96, 51}",0.005998983223182512
276,"{97, 51}",0.006914082358922217
277,"{104, 51}",0.02226741230299949
278,"{107, 51}",0.009049313675648195
279,"{51, 111}",0.00864260294865277
280,"{113, 51}",0.005592272496187087
281,"{51, 124}",0.015658362989323844
282,"{51, 125}",0.014336553126588714
283,"{51, 132}",0.009557702084392475
284,"{51, 135}",0.009049313675648195
285,"{51, 140}",0.012404677173360447
286,"{51, 159}",0.011387900355871887
287,"{51, 163}",0.0099644128113879
288,"{51, 165}",0.005795627859684799
289,"{51, 167}",0.029994916115912557
290,"{168, 51}",0.014336553126588714
291,"{104, 55}",0.00630401626842908
292,"{167, 55}",0.008439247585155059
293,"{65, 58}",0.005083884087442806
294,"{58, 66}",0.0052872394509405184
295,"{58, 90}",0.006405693950177936
296,"{104, 58}",0.016471784443314694
297,"{58, 107}",0.008337569903406202
298,"{58, 111}",0.007219115404168785
299,"{113, 58}",0.005897305541433655
300,"{58, 124}",0.019217081850533807
301,"{58, 125}",0.010167768174885612
302,"{58, 132}",0.010066090493136757
303,"{58, 135}",0.008235892221657347
304,"{58, 140}",0.01128622267412303
305,"{58, 159}",0.00945602440264362
306,"{58, 163}",0.0062023385866802234
307,"{58, 165}",0.005185561769191663
308,"{58, 167}",0.020538891713268937
309,"{168, 58}",0.011184544992374174
310,"{104, 63}",0.0075241484494153535
311,"{140, 63}",0.0062023385866802234
312,"{159, 63}",0.005490594814438231
313,"{167, 63}",0.009862735129639044
314,"{168, 63}",0.0062023385866802234
315,"{65, 66}",0.007829181494661922
316,"{65, 90}",0.005083884087442806
317,"{104, 65}",0.017793594306049824
318,"{65, 111}",0.007320793085917641
319,"{65, 113}",0.006405693950177936
320,"{65, 124}",0.010167768174885612
321,"{65, 125}",0.011591255719369599
322,"{65, 132}",0.005998983223182512
323,"{65, 140}",0.00864260294865277
324,"{65, 159}",0.008744280630401627
325,"{65, 163}",0.007930859176410779
326,"{65, 167}",0.02043721403152008
327,"{168, 65}",0.012404677173360447
328,"{66, 87}",0.0062023385866802234
329,"{66, 90}",0.0062023385866802234
330,"{96, 66}",0.006914082358922217
331,"{97, 66}",0.008235892221657347
332,"{104, 66}",0.021047280122013217
333,"{66, 107}",0.008540925266903915
334,"{66, 111}",0.009557702084392475
335,"{66, 124}",0.014539908490086425
336,"{66, 125}",0.011997966446365024
337,"{66, 130}",0.005998983223182512
338,"{66, 132}",0.010066090493136757
339,"{66, 135}",0.010676156583629894
340,"{66, 140}",0.01840366039654296
341,"{66, 159}",0.013726487036095577
342,"{66, 163}",0.009049313675648195
343,"{66, 165}",0.007422470767666497
344,"{66, 167}",0.026639552618200304
345,"{168, 66}",0.018708693441789527
346,"{104, 67}",0.009049313675648195
347,"{67, 159}",0.006100660904931368
348,"{67, 167}",0.007320793085917641
349,"{104, 69}",0.009150991357397052
350,"{124, 69}",0.006914082358922217
351,"{69, 159}",0.005388917132689374
352,"{69, 165}",0.005083884087442806
353,"{69, 167}",0.011489578037620742
354,"{168, 69}",0.006710726995424504
355,"{104, 70}",0.013828164717844434
356,"{124, 70}",0.00864260294865277
357,"{125, 70}",0.0062023385866802234
358,"{132, 70}",0.005185561769191663
359,"{140, 70}",0.005795627859684799
360,"{70, 167}",0.014743263853584139
361,"{168, 70}",0.006507371631926792
362,"{104, 71}",0.00945602440264362
363,"{124, 71}",0.005897305541433655
364,"{125, 71}",0.005592272496187087
365,"{132, 71}",0.005185561769191663
366,"{167, 71}",0.010066090493136757
367,"{168, 71}",0.006405693950177936
368,"{72, 104}",0.007727503812913066
369,"{72, 125}",0.007015760040671073
370,"{72, 167}",0.007727503812913066
371,"{96, 75}",0.006100660904931368
372,"{104, 75}",0.009557702084392475
373,"{75, 124}",0.005897305541433655
374,"{75, 125}",0.005388917132689374
375,"{75, 135}",0.005185561769191663
376,"{75, 140}",0.007015760040671073
377,"{75, 159}",0.006710726995424504
378,"{75, 167}",0.012811387900355872
379,"{168, 75}",0.007320793085917641
380,"{104, 76}",0.005083884087442806
381,"{140, 76}",0.006100660904931368
382,"{76, 167}",0.005897305541433655
383,"{104, 87}",0.010676156583629894
384,"{107, 87}",0.005897305541433655
385,"{124, 87}",0.007930859176410779
386,"{125, 87}",0.0052872394509405184
387,"{132, 87}",0.005388917132689374
388,"{135, 87}",0.005388917132689374
389,"{140, 87}",0.007625826131164209
390,"{159, 87}",0.00630401626842908
391,"{163, 87}",0.005795627859684799
392,"{167, 87}",0.013523131672597865
393,"{168, 87}",0.008744280630401627
394,"{97, 90}",0.0071174377224199285
395,"{104, 90}",0.019725470259278087
396,"{90, 107}",0.00681240467717336
397,"{90, 111}",0.008540925266903915
398,"{113, 90}",0.006405693950177936
399,"{90, 124}",0.014743263853584139
400,"{90, 125}",0.011082867310625319
401,"{90, 132}",0.0071174377224199285
402,"{90, 135}",0.0056939501779359435
403,"{90, 140}",0.010167768174885612
404,"{153, 90}",0.005490594814438231
405,"{90, 159}",0.009354346720894764
406,"{90, 163}",0.00681240467717336
407,"{90, 167}",0.024199288256227757
408,"{168, 90}",0.014234875444839857
409,"{104, 92}",0.0099644128113879
410,"{124, 92}",0.006914082358922217
411,"{92, 125}",0.005083884087442806
412,"{132, 92}",0.0052872394509405184
413,"{140, 92}",0.005490594814438231
414,"{92, 167}",0.0099644128113879
415,"{168, 92}",0.0052872394509405184
416,"{104, 94}",0.005592272496187087
417,"{140, 94}",0.007320793085917641
418,"{94, 167}",0.007015760040671073
419,"{167, 95}",0.005185561769191663
420,"{96, 97}",0.0062023385866802234
421,"{96, 104}",0.01443823080833757
422,"{96, 107}",0.007015760040671073
423,"{96, 111}",0.006710726995424504
424,"{96, 113}",0.005185561769191663
425,"{96, 124}",0.011692933401118455
426,"{96, 125}",0.0099644128113879
427,"{96, 132}",0.006710726995424504
428,"{96, 135}",0.007219115404168785
429,"{96, 140}",0.011997966446365024
430,"{96, 159}",0.010066090493136757
431,"{96, 163}",0.007219115404168785
432,"{96, 167}",0.019725470259278087
433,"{96, 168}",0.012302999491611592
434,"{104, 97}",0.019318759532282664
435,"{97, 107}",0.008439247585155059
436,"{97, 111}",0.006710726995424504
437,"{97, 113}",0.0066090493136756485
438,"{97, 124}",0.019725470259278087
439,"{97, 125}",0.011489578037620742
440,"{97, 132}",0.008032536858159633
441,"{97, 135}",0.006914082358922217
442,"{97, 140}",0.014641586171835282
443,"{97, 159}",0.01179461108286731
444,"{97, 163}",0.007219115404168785
445,"{97, 167}",0.027351296390442297
446,"{168, 97}",0.015353329944077275
447,"{104, 100}",0.0099644128113879
448,"{124, 100}",0.005083884087442806
449,"{100, 125}",0.007015760040671073
450,"{100, 167}",0.01128622267412303
451,"{168, 100}",0.0052872394509405184
452,"{104, 101}",0.014234875444839857
453,"{124, 101}",0.00681240467717336
454,"{125, 101}",0.00945602440264362
455,"{140, 101}",0.0052872394509405184
456,"{101, 159}",0.0056939501779359435
457,"{163, 101}",0.005083884087442806
458,"{101, 167}",0.012099644128113879
459,"{168, 101}",0.007219115404168785
460,"{104, 107}",0.02257244534824606
461,"{104, 110}",0.006405693950177936
462,"{104, 111}",0.026131164209456024
463,"{104, 113}",0.021657346212506354
464,"{104, 117}",0.005490594814438231
465,"{104, 124}",0.042602948652770714
466,"{104, 125}",0.047381799694966954
467,"{104, 130}",0.010777834265378749
468,"{104, 132}",0.026944585663446874
469,"{104, 134}",0.005185561769191663
470,"{104, 135}",0.023182511438739197
471,"{104, 137}",0.009049313675648195
472,"{104, 140}",0.032740213523131674
473,"{104, 141}",0.0071174377224199285
474,"{104, 146}",0.005592272496187087
475,"{104, 148}",0.006100660904931368
476,"{104, 153}",0.010777834265378749
477,"{104, 159}",0.035892221657346214
478,"{104, 162}",0.010066090493136757
479,"{104, 163}",0.02887646161667514
480,"{104, 165}",0.013726487036095577
481,"{104, 167}",0.07483477376715811
482,"{104, 168}",0.04341637010676157
483,"{106, 167}",0.006100660904931368
484,"{107, 111}",0.010676156583629894
485,"{113, 107}",0.00630401626842908
486,"{107, 124}",0.02094560244026436
487,"{107, 125}",0.010981189628876462
488,"{130, 107}",0.005185561769191663
489,"{107, 132}",0.012506354855109304
490,"{107, 135}",0.011896288764616167
491,"{107, 140}",0.021047280122013217
492,"{153, 107}",0.005185561769191663
493,"{107, 159}",0.013218098627351297
494,"{162, 107}",0.007015760040671073
495,"{107, 163}",0.0075241484494153535
496,"{107, 165}",0.005592272496187087
497,"{107, 167}",0.033248601931875954
498,"{168, 107}",0.017691916624300967
499,"{110, 167}",0.0071174377224199285
500,"{113, 111}",0.006100660904931368
501,"{124, 111}",0.013929842399593289
502,"{125, 111}",0.015556685307574987
503,"{132, 111}",0.010777834265378749
504,"{135, 111}",0.009354346720894764
505,"{140, 111}",0.013319776309100152
506,"{159, 111}",0.02043721403152008
507,"{163, 111}",0.009252669039145907
508,"{165, 111}",0.0066090493136756485
509,"{167, 111}",0.030096593797661414
510,"{168, 111}",0.017996949669547534
511,"{113, 124}",0.01128622267412303
512,"{113, 125}",0.01362480935434672
513,"{113, 132}",0.006507371631926792
514,"{113, 135}",0.006405693950177936
515,"{113, 140}",0.011896288764616167
516,"{113, 159}",0.008540925266903915
517,"{113, 163}",0.008235892221657347
518,"{113, 167}",0.022165734621250637
519,"{168, 113}",0.009557702084392475
520,"{114, 167}",0.006914082358922217
521,"{140, 117}",0.0052872394509405184
522,"{117, 167}",0.007015760040671073
523,"{124, 125}",0.024300965937976614
524,"{132, 124}",0.030604982206405694
525,"{124, 135}",0.019522114895780377
526,"{137, 124}",0.007625826131164209
527,"{140, 124}",0.03833248601931876
528,"{124, 141}",0.005388917132689374
529,"{146, 124}",0.005592272496187087
530,"{148, 124}",0.005592272496187087
531,"{153, 124}",0.007015760040671073
532,"{124, 159}",0.024605998983223184
533,"{162, 124}",0.009150991357397052
534,"{163, 124}",0.014641586171835282
535,"{124, 165}",0.006507371631926792
536,"{124, 167}",0.05663446873411286
537,"{168, 124}",0.03436705643111337
538,"{132, 125}",0.01494661921708185
539,"{125, 135}",0.012811387900355872
540,"{137, 125}",0.005592272496187087
541,"{140, 125}",0.01860701576004067
542,"{153, 125}",0.006405693950177936
543,"{125, 159}",0.021047280122013217
544,"{162, 125}",0.0066090493136756485
545,"{163, 125}",0.01708185053380783
546,"{125, 165}",0.007930859176410779
547,"{125, 167}",0.048906964921199794
548,"{168, 125}",0.025826131164209457
549,"{130, 132}",0.0052872394509405184
550,"{130, 135}",0.005998983223182512
551,"{130, 140}",0.009354346720894764
552,"{130, 159}",0.005592272496187087
553,"{130, 163}",0.005185561769191663
554,"{130, 167}",0.011184544992374174
555,"{168, 130}",0.0062023385866802234
556,"{132, 135}",0.015658362989323844
557,"{137, 132}",0.007015760040671073
558,"{140, 132}",0.024300965937976614
559,"{132, 159}",0.013929842399593289
560,"{163, 132}",0.009049313675648195
561,"{132, 165}",0.007219115404168785
562,"{132, 167}",0.0298932384341637
563,"{168, 132}",0.019623792577529234
564,"{134, 167}",0.0071174377224199285
565,"{140, 135}",0.024605998983223184
566,"{159, 135}",0.013523131672597865
567,"{162, 135}",0.005490594814438231
568,"{163, 135}",0.007930859176410779
569,"{165, 135}",0.007422470767666497
570,"{167, 135}",0.024504321301474327
571,"{168, 135}",0.015251652262328419
572,"{137, 140}",0.005083884087442806
573,"{137, 159}",0.0052872394509405184
574,"{137, 167}",0.010777834265378749
575,"{168, 137}",0.008032536858159633
576,"{146, 140}",0.007219115404168785
577,"{148, 140}",0.00630401626842908
578,"{153, 140}",0.007320793085917641
579,"{140, 159}",0.020843924758515507
580,"{162, 140}",0.009557702084392475
581,"{163, 140}",0.011591255719369599
582,"{140, 165}",0.010269445856634469
583,"{140, 167}",0.040061006609049314
584,"{168, 140}",0.027351296390442297
585,"{141, 167}",0.0075241484494153535
586,"{168, 141}",0.005998983223182512
587,"{146, 167}",0.006507371631926792
588,"{148, 167}",0.008032536858159633
589,"{153, 167}",0.015048296898830707
590,"{168, 153}",0.006914082358922217
591,"{162, 159}",0.006100660904931368
592,"{163, 159}",0.013828164717844434
593,"{165, 159}",0.008744280630401627
594,"{167, 159}",0.04229791560752415
595,"{168, 159}",0.029283172343670564
596,"{162, 163}",0.005083884087442806
597,"{162, 167}",0.012709710218607015
598,"{168, 162}",0.0075241484494153535
599,"{163, 165}",0.005490594814438231
600,"{163, 167}",0.032231825114387394
601,"{168, 163}",0.02074224707676665
602,"{165, 167}",0.01708185053380783
603,"{168, 165}",0.009049313675648195
604,"{168, 167}",0.05602440264361973
